feature_set,scaler,n_features,k,inertia,silhouette,calinski_harabasz,davies_bouldin,min_cluster_size,min_cluster_pct,behavioural_separation,declared_separation,flag_redundancy,actionable,substantive,viable
behaviour_wide,minmax,10,5,249.9640425330897,0.17723168402416417,424.16287271645746,1.4555743107202506,38,0.019,0.4315182727824178,0.002802944376159914,0.0007623305743510713,True,True,True
behaviour_wide,minmax,10,6,229.89762934889805,0.180400946492108,403.5724180723768,1.409717884239865,38,0.019,0.48834332191958046,0.0032053833071908847,0.0008350427264591299,True,True,True
behaviour_wide,minmax,10,7,212.09503848489044,0.17118660897466287,392.2437675549279,1.440625228953013,38,0.019,0.5235906179664465,0.003663021021209398,0.002417503280740399,True,True,True
behaviour_wide,minmax,10,8,198.2759302060855,0.17536859376565161,379.2887715826775,1.436028455205629,38,0.019,0.5562250946100865,0.004243065695248811,0.0018237046565835239,True,True,True
behaviour_wide,minmax,10,9,188.0329123543372,0.17165554085427487,363.33826430596883,1.4714635152607736,38,0.019,0.5823311944974834,0.004549442931425322,0.0002617496166864958,True,True,True
behaviour_wide,minmax,10,10,180.0347750886283,0.16816988540426955,346.9703698091682,1.4783604659751306,38,0.019,0.5944677492303113,0.005271220783799908,0.0021604285406097157,True,True,True
behaviour_wide,log_standard,10,2,15051.527636301502,0.2500556143535594,656.8800205251997,1.5760024430475967,961,0.4805,0.15110074174611857,0.0007393389232772165,0.0011497727266616565,True,True,True
behaviour_wide,log_standard,10,3,12389.856361314029,0.2262426236417799,613.3023823386711,1.3739555083375325,453,0.2265,0.2793305882303068,0.0012301853927376854,0.0027953458437681993,True,True,True
behaviour_wide,log_standard,10,4,10437.693606986159,0.24204195511716892,609.5332385078062,1.2285947950044867,39,0.0195,0.3704516494155696,0.0021148081617334497,0.003207733494337406,True,True,True
behaviour_wide,log_standard,10,5,9023.937232323817,0.23364883245636028,606.6433270135602,1.249606062389878,38,0.019,0.41074779968798175,0.0022415774695612235,-0.0004825911849163786,True,True,True
